county,precinct,office,district,party,candidate,absentee,election_day,votes
Ionia,Berlin Township Precinct 1,President,,REP,Mark Sanford,3,0,3
Ionia,Berlin Township Precinct 1,President,,REP,Donald J. Trump,146,0,146
Ionia,Berlin Township Precinct 1,President,,REP,Joe Walsh,3,0,3
Ionia,Berlin Township Precinct 1,President,,REP,Bill Weld,2,0,2
Ionia,Berlin Township Precinct 1,President,,REP,Uncommitted,6,0,6
Ionia,Berlin Township Precinct 1,Ballots Cast,,Republican Party,,160,0,160
Ionia,Berlin Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Berlin Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Michael Bennet,1,0,1
Ionia,Berlin Township Precinct 1,President,,DEM,Joe Biden,111,0,111
Ionia,Berlin Township Precinct 1,President,,DEM,Michael R. Bloomberg,10,0,10
Ionia,Berlin Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Pete Buttigieg,6,0,6
Ionia,Berlin Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Tulsi Gabbard,1,0,1
Ionia,Berlin Township Precinct 1,President,,DEM,Amy Klobuchar,2,0,2
Ionia,Berlin Township Precinct 1,President,,DEM,Bernie Sanders,66,0,66
Ionia,Berlin Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Elizabeth Warren,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Uncommitted,2,0,2
Ionia,Berlin Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Berlin Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Boston Township Precinct 1,President,,REP,Mark Sanford,1,0,1
Ionia,Boston Township Precinct 1,President,,REP,Donald J. Trump,151,0,151
Ionia,Boston Township Precinct 1,President,,REP,Joe Walsh,1,0,1
Ionia,Boston Township Precinct 1,President,,REP,Bill Weld,0,0,0
Ionia,Boston Township Precinct 1,President,,REP,Uncommitted,8,0,8
Ionia,Boston Township Precinct 1,Ballots Cast,,Republican Party,,161,0,161
Ionia,Boston Township Precinct 1,President,,REP,Undervotes,1,0,1
Ionia,Boston Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Joe Biden,127,0,127
Ionia,Boston Township Precinct 1,President,,DEM,Michael R. Bloomberg,7,0,7
Ionia,Boston Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Pete Buttigieg,6,0,6
Ionia,Boston Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Tulsi Gabbard,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Amy Klobuchar,3,0,3
Ionia,Boston Township Precinct 1,President,,DEM,Bernie Sanders,82,0,82
Ionia,Boston Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Elizabeth Warren,5,0,5
Ionia,Boston Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Uncommitted,1,0,1
Ionia,Boston Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Boston Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Boston Township Precinct 2,President,,REP,Mark Sanford,0,0,0
Ionia,Boston Township Precinct 2,President,,REP,Donald J. Trump,139,0,139
Ionia,Boston Township Precinct 2,President,,REP,Joe Walsh,0,0,0
Ionia,Boston Township Precinct 2,President,,REP,Bill Weld,3,0,3
Ionia,Boston Township Precinct 2,President,,REP,Uncommitted,1,0,1
Ionia,Boston Township Precinct 2,Ballots Cast,,Republican Party,,143,0,143
Ionia,Boston Township Precinct 2,President,,REP,Undervotes,1,0,1
Ionia,Boston Township Precinct 2,President,,REP,Overvotes,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Michael Bennet,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Joe Biden,86,0,86
Ionia,Boston Township Precinct 2,President,,DEM,Michael R. Bloomberg,10,0,10
Ionia,Boston Township Precinct 2,President,,DEM,Cory Booker,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Pete Buttigieg,1,0,1
Ionia,Boston Township Precinct 2,President,,DEM,Julian Castro,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,John Delaney,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Tulsi Gabbard,1,0,1
Ionia,Boston Township Precinct 2,President,,DEM,Amy Klobuchar,1,0,1
Ionia,Boston Township Precinct 2,President,,DEM,Bernie Sanders,71,0,71
Ionia,Boston Township Precinct 2,President,,DEM,Joe Sestak,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Tom Steyer,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Elizabeth Warren,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Marianne Williamson,3,0,3
Ionia,Boston Township Precinct 2,President,,DEM,Andrew Yang,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Uncommitted,2,0,2
Ionia,Boston Township Precinct 2,President,,DEM,Undervotes,0,0,0
Ionia,Boston Township Precinct 2,President,,DEM,Overvotes,1,0,1
Ionia,Boston Township Precinct 3,President,,REP,Mark Sanford,1,0,1
Ionia,Boston Township Precinct 3,President,,REP,Donald J. Trump,116,0,116
Ionia,Boston Township Precinct 3,President,,REP,Joe Walsh,1,0,1
Ionia,Boston Township Precinct 3,President,,REP,Bill Weld,2,0,2
Ionia,Boston Township Precinct 3,President,,REP,Uncommitted,6,0,6
Ionia,Boston Township Precinct 3,Ballots Cast,,Republican Party,,126,0,126
Ionia,Boston Township Precinct 3,President,,REP,Undervotes,0,0,0
Ionia,Boston Township Precinct 3,President,,REP,Overvotes,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Michael Bennet,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Joe Biden,84,0,84
Ionia,Boston Township Precinct 3,President,,DEM,Michael R. Bloomberg,3,0,3
Ionia,Boston Township Precinct 3,President,,DEM,Cory Booker,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Pete Buttigieg,2,0,2
Ionia,Boston Township Precinct 3,President,,DEM,Julian Castro,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,John Delaney,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Tulsi Gabbard,3,0,3
Ionia,Boston Township Precinct 3,President,,DEM,Amy Klobuchar,2,0,2
Ionia,Boston Township Precinct 3,President,,DEM,Bernie Sanders,81,0,81
Ionia,Boston Township Precinct 3,President,,DEM,Joe Sestak,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Tom Steyer,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Elizabeth Warren,4,0,4
Ionia,Boston Township Precinct 3,President,,DEM,Marianne Williamson,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Andrew Yang,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Uncommitted,4,0,4
Ionia,Boston Township Precinct 3,President,,DEM,Undervotes,0,0,0
Ionia,Boston Township Precinct 3,President,,DEM,Overvotes,0,0,0
Ionia,Campbell Township Precinct 1,President,,REP,Mark Sanford,2,0,2
Ionia,Campbell Township Precinct 1,President,,REP,Donald J. Trump,181,0,181
Ionia,Campbell Township Precinct 1,President,,REP,Joe Walsh,1,0,1
Ionia,Campbell Township Precinct 1,President,,REP,Bill Weld,0,0,0
Ionia,Campbell Township Precinct 1,President,,REP,Uncommitted,5,0,5
Ionia,Campbell Township Precinct 1,Ballots Cast,,Republican Party,,189,0,189
Ionia,Campbell Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Campbell Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Joe Biden,104,0,104
Ionia,Campbell Township Precinct 1,President,,DEM,Michael R. Bloomberg,5,0,5
Ionia,Campbell Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Pete Buttigieg,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Tulsi Gabbard,3,0,3
Ionia,Campbell Township Precinct 1,President,,DEM,Amy Klobuchar,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Bernie Sanders,74,0,74
Ionia,Campbell Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Elizabeth Warren,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Uncommitted,1,0,1
Ionia,Campbell Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Campbell Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Danby Township Precinct 1,President,,REP,Mark Sanford,0,0,0
Ionia,Danby Township Precinct 1,President,,REP,Donald J. Trump,219,0,219
Ionia,Danby Township Precinct 1,President,,REP,Joe Walsh,2,0,2
Ionia,Danby Township Precinct 1,President,,REP,Bill Weld,1,0,1
Ionia,Danby Township Precinct 1,President,,REP,Uncommitted,12,0,12
Ionia,Danby Township Precinct 1,Ballots Cast,,Republican Party,,234,0,234
Ionia,Danby Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Danby Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Joe Biden,190,0,190
Ionia,Danby Township Precinct 1,President,,DEM,Michael R. Bloomberg,10,0,10
Ionia,Danby Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Pete Buttigieg,7,0,7
Ionia,Danby Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Tulsi Gabbard,3,0,3
Ionia,Danby Township Precinct 1,President,,DEM,Amy Klobuchar,2,0,2
Ionia,Danby Township Precinct 1,President,,DEM,Bernie Sanders,91,0,91
Ionia,Danby Township Precinct 1,President,,DEM,Joe Sestak,1,0,1
Ionia,Danby Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Elizabeth Warren,6,0,6
Ionia,Danby Township Precinct 1,President,,DEM,Marianne Williamson,1,0,1
Ionia,Danby Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Uncommitted,8,0,8
Ionia,Danby Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Danby Township Precinct 1,President,,DEM,Overvotes,1,0,1
Ionia,Danby Township Precinct 1,PORTLAND PUBLIC SCHOOLS OPERATING MILLAGE RENEWAL PROPOSAL,,NON,YES,393,0,393
Ionia,Danby Township Precinct 1,PORTLAND PUBLIC SCHOOLS OPERATING MILLAGE RENEWAL PROPOSAL,,NON,NO,130,0,130
Ionia,Danby Township Precinct 1,Ballots Cast,,NON,,523,0,523
Ionia,Danby Township Precinct 1,PORTLAND PUBLIC SCHOOLS OPERATING MILLAGE RENEWAL PROPOSAL,,NON,Undervotes,9,0,9
Ionia,Danby Township Precinct 1,PORTLAND PUBLIC SCHOOLS OPERATING MILLAGE RENEWAL PROPOSAL,,NON,Overvotes,0,0,0
Ionia,Easton Township Precinct 1,President,,REP,Mark Sanford,1,0,1
Ionia,Easton Township Precinct 1,President,,REP,Donald J. Trump,101,0,101
Ionia,Easton Township Precinct 1,President,,REP,Joe Walsh,0,0,0
Ionia,Easton Township Precinct 1,President,,REP,Bill Weld,1,0,1
Ionia,Easton Township Precinct 1,President,,REP,Uncommitted,3,0,3
Ionia,Easton Township Precinct 1,Ballots Cast,,Republican Party,,106,0,106
Ionia,Easton Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Easton Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Joe Biden,82,0,82
Ionia,Easton Township Precinct 1,President,,DEM,Michael R. Bloomberg,8,0,8
Ionia,Easton Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Pete Buttigieg,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Tulsi Gabbard,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Amy Klobuchar,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Bernie Sanders,42,0,42
Ionia,Easton Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Elizabeth Warren,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Uncommitted,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Easton Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Easton Township Precinct 2,President,,REP,Mark Sanford,0,0,0
Ionia,Easton Township Precinct 2,President,,REP,Donald J. Trump,100,0,100
Ionia,Easton Township Precinct 2,President,,REP,Joe Walsh,1,0,1
Ionia,Easton Township Precinct 2,President,,REP,Bill Weld,4,0,4
Ionia,Easton Township Precinct 2,President,,REP,Uncommitted,3,0,3
Ionia,Easton Township Precinct 2,Ballots Cast,,Republican Party,,108,0,108
Ionia,Easton Township Precinct 2,President,,REP,Undervotes,1,0,1
Ionia,Easton Township Precinct 2,President,,REP,Overvotes,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Michael Bennet,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Joe Biden,112,0,112
Ionia,Easton Township Precinct 2,President,,DEM,Michael R. Bloomberg,12,0,12
Ionia,Easton Township Precinct 2,President,,DEM,Cory Booker,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Pete Buttigieg,4,0,4
Ionia,Easton Township Precinct 2,President,,DEM,Julian Castro,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,John Delaney,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Tulsi Gabbard,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Amy Klobuchar,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Bernie Sanders,38,0,38
Ionia,Easton Township Precinct 2,President,,DEM,Joe Sestak,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Tom Steyer,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Elizabeth Warren,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Marianne Williamson,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Andrew Yang,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Uncommitted,2,0,2
Ionia,Easton Township Precinct 2,President,,DEM,Undervotes,0,0,0
Ionia,Easton Township Precinct 2,President,,DEM,Overvotes,0,0,0
Ionia,Ionia Township Precinct 1,President,,REP,Mark Sanford,2,0,2
Ionia,Ionia Township Precinct 1,President,,REP,Donald J. Trump,196,0,196
Ionia,Ionia Township Precinct 1,President,,REP,Joe Walsh,0,0,0
Ionia,Ionia Township Precinct 1,President,,REP,Bill Weld,2,0,2
Ionia,Ionia Township Precinct 1,President,,REP,Uncommitted,4,0,4
Ionia,Ionia Township Precinct 1,Ballots Cast,,Republican Party,,204,0,204
Ionia,Ionia Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Ionia Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Michael Bennet,1,0,1
Ionia,Ionia Township Precinct 1,President,,DEM,Joe Biden,173,0,173
Ionia,Ionia Township Precinct 1,President,,DEM,Michael R. Bloomberg,7,0,7
Ionia,Ionia Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Pete Buttigieg,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Tulsi Gabbard,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Amy Klobuchar,1,0,1
Ionia,Ionia Township Precinct 1,President,,DEM,Bernie Sanders,143,0,143
Ionia,Ionia Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Elizabeth Warren,3,0,3
Ionia,Ionia Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Uncommitted,4,0,4
Ionia,Ionia Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Ionia Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Keene Township Precinct 1,President,,REP,Mark Sanford,1,0,1
Ionia,Keene Township Precinct 1,President,,REP,Donald J. Trump,142,0,142
Ionia,Keene Township Precinct 1,President,,REP,Joe Walsh,1,0,1
Ionia,Keene Township Precinct 1,President,,REP,Bill Weld,1,0,1
Ionia,Keene Township Precinct 1,President,,REP,Uncommitted,5,0,5
Ionia,Keene Township Precinct 1,Ballots Cast,,Republican Party,,150,0,150
Ionia,Keene Township Precinct 1,President,,REP,Undervotes,0,0,0
Ionia,Keene Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Joe Biden,79,0,79
Ionia,Keene Township Precinct 1,President,,DEM,Michael R. Bloomberg,7,0,7
Ionia,Keene Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Pete Buttigieg,4,0,4
Ionia,Keene Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Tulsi Gabbard,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Amy Klobuchar,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Bernie Sanders,77,0,77
Ionia,Keene Township Precinct 1,President,,DEM,Joe Sestak,1,0,1
Ionia,Keene Township Precinct 1,President,,DEM,Tom Steyer,1,0,1
Ionia,Keene Township Precinct 1,President,,DEM,Elizabeth Warren,4,0,4
Ionia,Keene Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Andrew Yang,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Uncommitted,2,0,2
Ionia,Keene Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Keene Township Precinct 1,President,,DEM,Overvotes,1,0,1
Ionia,Lyons Township Precinct 1,President,,REP,Mark Sanford,3,0,3
Ionia,Lyons Township Precinct 1,President,,REP,Donald J. Trump,62,0,62
Ionia,Lyons Township Precinct 1,President,,REP,Joe Walsh,0,0,0
Ionia,Lyons Township Precinct 1,President,,REP,Bill Weld,2,0,2
Ionia,Lyons Township Precinct 1,President,,REP,Uncommitted,3,0,3
Ionia,Lyons Township Precinct 1,Ballots Cast,,Republican Party,,70,0,70
Ionia,Lyons Township Precinct 1,President,,REP,Undervotes,1,0,1
Ionia,Lyons Township Precinct 1,President,,REP,Overvotes,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Michael Bennet,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Joe Biden,73,0,73
Ionia,Lyons Township Precinct 1,President,,DEM,Michael R. Bloomberg,9,0,9
Ionia,Lyons Township Precinct 1,President,,DEM,Cory Booker,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Pete Buttigieg,2,0,2
Ionia,Lyons Township Precinct 1,President,,DEM,Julian Castro,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,John Delaney,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Tulsi Gabbard,2,0,2
Ionia,Lyons Township Precinct 1,President,,DEM,Amy Klobuchar,2,0,2
Ionia,Lyons Township Precinct 1,President,,DEM,Bernie Sanders,42,0,42
Ionia,Lyons Township Precinct 1,President,,DEM,Joe Sestak,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Tom Steyer,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Elizabeth Warren,3,0,3
Ionia,Lyons Township Precinct 1,President,,DEM,Marianne Williamson,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Andrew Yang,1,0,1
Ionia,Lyons Township Precinct 1,President,,DEM,Uncommitted,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Undervotes,0,0,0
Ionia,Lyons Township Precinct 1,President,,DEM,Overvotes,0,0,0
Ionia,Lyons Township Precinct 1,PORTLAND PUBLIC SCHOOLS OPERATING MILLAGE RENEWAL PROPOSAL,,NON,YES,13,0,13
