county,precinct,office,district,party,candidates,votes
Wexford,"Antoich Township, Precinct 1",Registered Voters,,,,712
Wexford,"Boon Township, Precinct 1",Registered Voters,,,,539
Wexford,"Cedar Creek Township, Precinct 1",Registered Voters,,,,1316
Wexford,"Cherry Grove Township, Precinct 1",Registered Voters,,,,2030
Wexford,"Clam Lake Township, Precinct 1",Registered Voters,,,,2044
Wexford,"Coffax Township, Precinct 1",Registered Voters,,,,667
Wexford,"Greenwood Township, Precinct 1",Registered Voters,,,,463
Wexford,"Hanover Township, Precicnt 1",Registered Voters,,,,1334
Wexford,"Haring Township, Precicnt 1",Registered Voters,,,,2766
Wexford,"Henderson Township, Precinct 1",Registered Voters,,,,153
Wexford,"Liberty Township, Precinct 1",Registered Voters,,,,672
Wexford,"Selma Township, Precinct 1",Registered Voters,,,,1863
Wexford,"Stagle Township, Precinct 1",Registered Voters,,,,456
Wexford,"South Branch Township, Precinct 1",Registered Voters,,,,289
Wexford,"Springville Township, Precinct 1",Registered Voters,,,,1389
Wexford,"Wexford Township, Precinct 1",Registered Voters,,,,916
Wexford,"City of Cadillac, Precinct 1",Registered Voters,,,,2637
Wexford,"City of Cadillac, Precinct 2",Registered Voters,,,,2504
Wexford,"City of Cadillac, Precinct 3",Registered Voters,,,,2442
Wexford,"City of Manton, Precinct 1",Registered Voters,,,,929
Wexford,Newkirk Township - Out of County,Registered Voters,,,,0
Wexford,Sherman Township - Out of County,Registered Voters,,, ,0
Wexford,"Antoich Township, Precinct 1",Ballots Cast,,,,181
Wexford,"Boon Township, Precinct 1",Ballots Cast,,,,162
Wexford,"Cedar Creek Township, Precinct 1",Ballots Cast,,,,243
Wexford,"Cherry Grove Township, Precinct 1",Ballots Cast,,,,733
Wexford,"Clam Lake Township, Precinct 1",Ballots Cast,,,,651
Wexford,"Coffax Township, Precinct 1",Ballots Cast,,,,165
Wexford,"Greenwood Township, Precinct 1",Ballots Cast,,,,108
Wexford,"Hanover Township, Precicnt 1",Ballots Cast,,,,266
Wexford,"Haring Township, Precicnt 1",Ballots Cast,,,,757
Wexford,"Henderson Township, Precinct 1",Ballots Cast,,,,56
Wexford,"Liberty Township, Precinct 1",Ballots Cast,,,,130
Wexford,"Selma Township, Precinct 1",Ballots Cast,,,,497
Wexford,"Stagle Township, Precinct 1",Ballots Cast,,,,112
Wexford,"South Branch Township, Precinct 1",Ballots Cast,,,,112
Wexford,"Springville Township, Precinct 1",Ballots Cast,,,,265
Wexford,"Wexford Township, Precinct 1",Ballots Cast,,,,190
Wexford,"City of Cadillac, Precinct 1",Ballots Cast,,,,654
Wexford,"City of Cadillac, Precinct 2",Ballots Cast,,,,628
Wexford,"City of Cadillac, Precinct 3",Ballots Cast,,,,751
Wexford,"City of Manton, Precinct 1",Ballots Cast,,,,180
Wexford,Newkirk Township - Out of County,Ballots Cast,,,,0
Wexford,Sherman Township - Out of County,Ballots Cast,,, ,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Michael Bennet,1
Wexford,"Haring Township, Precicnt 1",President,,DEM,Michael Bennet,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Michael Bennet,1
Wexford,"Springville Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Michael Bennet,1
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Michael Bennet,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Michael Bennet,4
Wexford,"City of Manton, Precinct 1",President,,DEM,Michael Bennet,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Joe Biden,39
Wexford,"Boon Township, Precinct 1",President,,DEM,Joe Biden,42
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Joe Biden,55
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Joe Biden,246
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Joe Biden,178
Wexford,"Coffax Township, Precinct 1",President,,DEM,Joe Biden,51
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Joe Biden,27
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Joe Biden,84
Wexford,"Haring Township, Precicnt 1",President,,DEM,Joe Biden,176
Wexford,"Henderson Township, Precinct 1",President,,DEM,Joe Biden,16
Wexford,"Liberty Township, Precinct 1",President,,DEM,Joe Biden,29
Wexford,"Selma Township, Precinct 1",President,,DEM,Joe Biden,127
Wexford,"Stagle Township, Precinct 1",President,,DEM,Joe Biden,31
Wexford,"South Branch Township, Precinct 1",President,,DEM,Joe Biden,30
Wexford,"Springville Township, Precinct 1",President,,DEM,Joe Biden,64
Wexford,"Wexford Township, Precinct 1",President,,DEM,Joe Biden,39
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Joe Biden,182
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Joe Biden,153
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Joe Biden,209
Wexford,"City of Manton, Precinct 1",President,,DEM,Joe Biden,30
Wexford,"Antoich Township, Precinct 1",President,,DEM,Michael R. Bloomberg,4
Wexford,"Boon Township, Precinct 1",President,,DEM,Michael R. Bloomberg,3
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Michael R. Bloomberg,3
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Michael R. Bloomberg,12
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Michael R. Bloomberg,10
Wexford,"Coffax Township, Precinct 1",President,,DEM,Michael R. Bloomberg,2
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Michael R. Bloomberg,1
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Michael R. Bloomberg,1
Wexford,"Haring Township, Precicnt 1",President,,DEM,Michael R. Bloomberg,17
Wexford,"Henderson Township, Precinct 1",President,,DEM,Michael R. Bloomberg,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Michael R. Bloomberg,2
Wexford,"Selma Township, Precinct 1",President,,DEM,Michael R. Bloomberg,12
Wexford,"Stagle Township, Precinct 1",President,,DEM,Michael R. Bloomberg,3
Wexford,"South Branch Township, Precinct 1",President,,DEM,Michael R. Bloomberg,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Michael R. Bloomberg,1
Wexford,"Wexford Township, Precinct 1",President,,DEM,Michael R. Bloomberg,2
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Michael R. Bloomberg,17
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Michael R. Bloomberg,6
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Michael R. Bloomberg,20
Wexford,"City of Manton, Precinct 1",President,,DEM,Michael R. Bloomberg,1
Wexford,"Antoich Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Cory Booker,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Cory Booker,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Cory Booker,1
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Cory Booker,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Cory Booker,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Cory Booker,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Pete Buttigieg,1
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Pete Buttigieg,2
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Pete Buttigieg,3
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Pete Buttigieg,13
Wexford,"Coffax Township, Precinct 1",President,,DEM,Pete Buttigieg,1
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Pete Buttigieg,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Pete Buttigieg,1
Wexford,"Henderson Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Pete Buttigieg,5
Wexford,"Stagle Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Pete Buttigieg,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Pete Buttigieg,2
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Pete Buttigieg,5
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Pete Buttigieg,7
Wexford,"City of Manton, Precinct 1",President,,DEM,Pete Buttigieg,1
Wexford,"Antoich Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Julian Castro,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Julian Castro,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Julian Castro,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Julian Castro,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Julian Castro,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Boon Township, Precinct 1",President,,DEM,John Delaney,1
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,John Delaney,1
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,John Delaney,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,John Delaney,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Selma Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Springville Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,John Delaney,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,John Delaney,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,John Delaney,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,John Delaney,0
Wexford,"City of Manton, Precinct 1",President,,DEM,John Delaney,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Tulsi Gabbard,2
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Tulsi Gabbard,3
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Tulsi Gabbard,5
Wexford,"Coffax Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Tulsi Gabbard,2
Wexford,"Haring Township, Precicnt 1",President,,DEM,Tulsi Gabbard,1
Wexford,"Henderson Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Tulsi Gabbard,3
Wexford,"Stagle Township, Precinct 1",President,,DEM,Tulsi Gabbard,1
Wexford,"South Branch Township, Precinct 1",President,,DEM,Tulsi Gabbard,1
Wexford,"Springville Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Tulsi Gabbard,2
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Tulsi Gabbard,5
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Tulsi Gabbard,1
Wexford,"City of Manton, Precinct 1",President,,DEM,Tulsi Gabbard,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Amy Klobuchar,1
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Amy Klobuchar,2
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Amy Klobuchar,1
Wexford,"Coffax Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Amy Klobuchar,1
Wexford,"Haring Township, Precicnt 1",President,,DEM,Amy Klobuchar,2
Wexford,"Henderson Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Amy Klobuchar,6
Wexford,"Stagle Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Amy Klobuchar,1
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Amy Klobuchar,2
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Amy Klobuchar,4
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Amy Klobuchar,2
Wexford,"City of Manton, Precinct 1",President,,DEM,Amy Klobuchar,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Bernie Sanders,44
Wexford,"Boon Township, Precinct 1",President,,DEM,Bernie Sanders,24
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Bernie Sanders,62
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Bernie Sanders,94
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Bernie Sanders,91
Wexford,"Coffax Township, Precinct 1",President,,DEM,Bernie Sanders,23
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Bernie Sanders,24
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Bernie Sanders,66
Wexford,"Haring Township, Precicnt 1",President,,DEM,Bernie Sanders,114
Wexford,"Henderson Township, Precinct 1",President,,DEM,Bernie Sanders,7
Wexford,"Liberty Township, Precinct 1",President,,DEM,Bernie Sanders,30
Wexford,"Selma Township, Precinct 1",President,,DEM,Bernie Sanders,79
Wexford,"Stagle Township, Precinct 1",President,,DEM,Bernie Sanders,16
Wexford,"South Branch Township, Precinct 1",President,,DEM,Bernie Sanders,21
Wexford,"Springville Township, Precinct 1",President,,DEM,Bernie Sanders,59
Wexford,"Wexford Township, Precinct 1",President,,DEM,Bernie Sanders,47
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Bernie Sanders,142
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Bernie Sanders,198
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Bernie Sanders,121
Wexford,"City of Manton, Precinct 1",President,,DEM,Bernie Sanders,48
Wexford,"Antoich Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Joe Sestak,1
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Joe Sestak,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Joe Sestak,1
Wexford,"Henderson Township, Precinct 1",President,,DEM,Joe Sestak,0
