county,precinct,office,district,party,candidates,votes
Wexford,"Liberty Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Joe Sestak,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Joe Sestak,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Joe Sestak,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Tom Steyer,1
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Tom Steyer,1
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Tom Steyer,1
Wexford,"Haring Township, Precicnt 1",President,,DEM,Tom Steyer,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Tom Steyer,2
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Tom Steyer,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Tom Steyer,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Tom Steyer,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Boon Township, Precinct 1",President,,DEM,Elizabeth Warren,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Elizabeth Warren,3
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Elizabeth Warren,7
Wexford,"Coffax Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Elizabeth Warren,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Elizabeth Warren,3
Wexford,"Henderson Township, Precinct 1",President,,DEM,Elizabeth Warren,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Elizabeth Warren,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Elizabeth Warren,4
Wexford,"Stagle Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"South Branch Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Springville Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"Wexford Township, Precinct 1",President,,DEM,Elizabeth Warren,1
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Elizabeth Warren,5
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Elizabeth Warren,4
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Elizabeth Warren,8
Wexford,"City of Manton, Precinct 1",President,,DEM,Elizabeth Warren,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Marianne Williamson,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Marianne Williamson,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Marianne Williamson,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Marianne Williamson,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Marianne Williamson,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Coffax Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Andrew Yang,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Andrew Yang,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Andrew Yang,1
Wexford,"Wexford Township, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Andrew Yang,2
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Andrew Yang,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Andrew Yang,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Andrew Yang,0
Wexford,"Antoich Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Uncommitted,2
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Uncommitted,6
Wexford,"Coffax Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Uncommitted,1
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Uncommitted,1
Wexford,"Haring Township, Precicnt 1",President,,DEM,Uncommitted,7
Wexford,"Henderson Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Uncommitted,2
Wexford,"Stagle Township, Precinct 1",President,,DEM,Uncommitted,1
Wexford,"South Branch Township, Precinct 1",President,,DEM,Uncommitted,1
Wexford,"Springville Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Uncommitted,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Uncommitted,4
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Uncommitted,4
Wexford,"City of Manton, Precinct 1",President,,DEM,Uncommitted,2
Wexford,"Antoich Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Boon Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Cedar Creek Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Cherry Grove Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Clam Lake Township, Precinct 1",President,,DEM,Unresolved Write-In,1
Wexford,"Coffax Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Greenwood Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Hanover Township, Precicnt 1",President,,DEM,Unresolved Write-In,0
Wexford,"Haring Township, Precicnt 1",President,,DEM,Unresolved Write-In,0
Wexford,"Henderson Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Liberty Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Selma Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Stagle Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"South Branch Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Springville Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Wexford Township, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"City of Cadillac, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"City of Cadillac, Precinct 2",President,,DEM,Unresolved Write-In,0
Wexford,"City of Cadillac, Precinct 3",President,,DEM,Unresolved Write-In,0
Wexford,"City of Manton, Precinct 1",President,,DEM,Unresolved Write-In,0
Wexford,"Antoich Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Boon Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Coffax Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Greenwood Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Hanover Township, Precicnt 1",President,,REP,Mark Sanford,0
Wexford,"Haring Township, Precicnt 1",President,,REP,Mark Sanford,0
Wexford,"Henderson Township, Precinct 1",President,,REP,Mark Sanford,1
Wexford,"Liberty Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Selma Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"Stagle Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"South Branch Township, Precinct 1",President,,REP,Mark Sanford,2
Wexford,"Springville Township, Precinct 1",President,,REP,Mark Sanford,1
Wexford,"Wexford Township, Precinct 1",President,,REP,Mark Sanford,0
Wexford,"City of Cadillac, Precinct 1",President,,REP,Mark Sanford,4
Wexford,"City of Cadillac, Precinct 2",President,,REP,Mark Sanford,2
Wexford,"City of Cadillac, Precinct 3",President,,REP,Mark Sanford,3
Wexford,"City of Manton, Precinct 1",President,,REP,Mark Sanford,1
Wexford,"Antoich Township, Precinct 1",President,,REP,Donald J. Trump,88
Wexford,"Boon Township, Precinct 1",President,,REP,Donald J. Trump,75
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Donald J. Trump,117
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Donald J. Trump,325
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Donald J. Trump,283
Wexford,"Coffax Township, Precinct 1",President,,REP,Donald J. Trump,85
Wexford,"Greenwood Township, Precinct 1",President,,REP,Donald J. Trump,52
Wexford,"Hanover Township, Precicnt 1",President,,REP,Donald J. Trump,102
Wexford,"Haring Township, Precicnt 1",President,,REP,Donald J. Trump,389
Wexford,"Henderson Township, Precinct 1",President,,REP,Donald J. Trump,26
Wexford,"Liberty Township, Precinct 1",President,,REP,Donald J. Trump,68
Wexford,"Selma Township, Precinct 1",President,,REP,Donald J. Trump,229
Wexford,"Stagle Township, Precinct 1",President,,REP,Donald J. Trump,58
Wexford,"South Branch Township, Precinct 1",President,,REP,Donald J. Trump,47
Wexford,"Springville Township, Precinct 1",President,,REP,Donald J. Trump,132
Wexford,"Wexford Township, Precinct 1",President,,REP,Donald J. Trump,95
Wexford,"City of Cadillac, Precinct 1",President,,REP,Donald J. Trump,245
Wexford,"City of Cadillac, Precinct 2",President,,REP,Donald J. Trump,196
Wexford,"City of Cadillac, Precinct 3",President,,REP,Donald J. Trump,316
Wexford,"City of Manton, Precinct 1",President,,REP,Donald J. Trump,91
Wexford,"Antoich Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"Boon Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Joe Walsh,3
Wexford,"Coffax Township, Precinct 1",President,,REP,Joe Walsh,2
Wexford,"Greenwood Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Hanover Township, Precicnt 1",President,,REP,Joe Walsh,2
Wexford,"Haring Township, Precicnt 1",President,,REP,Joe Walsh,1
Wexford,"Henderson Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Liberty Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"Selma Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Stagle Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"South Branch Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Springville Township, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"Wexford Township, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"City of Cadillac, Precinct 1",President,,REP,Joe Walsh,1
Wexford,"City of Cadillac, Precinct 2",President,,REP,Joe Walsh,4
Wexford,"City of Cadillac, Precinct 3",President,,REP,Joe Walsh,3
Wexford,"City of Manton, Precinct 1",President,,REP,Joe Walsh,0
Wexford,"Antoich Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Boon Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Bill Weld,1
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Bill Weld,2
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Bill Weld,2
Wexford,"Coffax Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Greenwood Township, Precinct 1",President,,REP,Bill Weld,1
Wexford,"Hanover Township, Precicnt 1",President,,REP,Bill Weld,0
Wexford,"Haring Township, Precicnt 1",President,,REP,Bill Weld,5
Wexford,"Henderson Township, Precinct 1",President,,REP,Bill Weld,1
Wexford,"Liberty Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Selma Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Stagle Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"South Branch Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Springville Township, Precinct 1",President,,REP,Bill Weld,0
Wexford,"Wexford Township, Precinct 1",President,,REP,Bill Weld,1
Wexford,"City of Cadillac, Precinct 1",President,,REP,Bill Weld,4
Wexford,"City of Cadillac, Precinct 2",President,,REP,Bill Weld,2
Wexford,"City of Cadillac, Precinct 3",President,,REP,Bill Weld,3
Wexford,"City of Manton, Precinct 1",President,,REP,Bill Weld,4
Wexford,"Antoich Township, Precinct 1",President,,REP,Uncommitted,4
Wexford,"Boon Township, Precinct 1",President,,REP,Uncommitted,2
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Uncommitted,11
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Uncommitted,15
Wexford,"Coffax Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Greenwood Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Hanover Township, Precicnt 1",President,,REP,Uncommitted,5
Wexford,"Haring Township, Precicnt 1",President,,REP,Uncommitted,7
Wexford,"Henderson Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Liberty Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Selma Township, Precinct 1",President,,REP,Uncommitted,8
Wexford,"Stagle Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"South Branch Township, Precinct 1",President,,REP,Uncommitted,0
Wexford,"Springville Township, Precinct 1",President,,REP,Uncommitted,4
Wexford,"Wexford Township, Precinct 1",President,,REP,Uncommitted,3
Wexford,"City of Cadillac, Precinct 1",President,,REP,Uncommitted,11
Wexford,"City of Cadillac, Precinct 2",President,,REP,Uncommitted,10
Wexford,"City of Cadillac, Precinct 3",President,,REP,Uncommitted,18
Wexford,"City of Manton, Precinct 1",President,,REP,Uncommitted,2
Wexford,"Antoich Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Boon Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Cedar Creek Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Cherry Grove Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Clam Lake Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Coffax Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Greenwood Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Hanover Township, Precicnt 1",President,,REP,Unresolved Write-In,0
Wexford,"Haring Township, Precicnt 1",President,,REP,Unresolved Write-In,0
Wexford,"Henderson Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Liberty Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Selma Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Stagle Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"South Branch Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"Springville Township, Precinct 1",President,,REP,Unresolved Write-In,1
Wexford,"Wexford Township, Precinct 1",President,,REP,Unresolved Write-In,0
Wexford,"City of Cadillac, Precinct 1",President,,REP,Unresolved Write-In,1
Wexford,"City of Cadillac, Precinct 2",President,,REP,Unresolved Write-In,1
Wexford,"City of Cadillac, Precinct 3",President,,REP,Unresolved Write-In,0
Wexford,"City of Manton, Precinct 1",President,,REP,Unresolved Write-In,0