county,precinct,office,district,party,candidate,election_day,absentee,votes
Otsego,"City of Gaylord, Ward 1, Precinct 1",Registered Voters,,,,,,1487
Otsego,"City of Gaylord, Ward 1, Precinct 1",Ballots Cast,,,,683,0,683
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,DEM,,153,0,153
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,REP,,264,0,264
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,LIB,,10,0,10
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,UST,,1,0,1
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,WCP,,3,0,3
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,GRN,,0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",Straight Party,,NLP,,1,0,1
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,DEM,Joseph R Biden,269,0,269
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,REP,Donald J Trump,395,0,395
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,LIB,Jo Jorgensen,12,0,12
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,UST,Don Blankenship,3,0,3
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,GRN,Howie Hawkins,0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,NLP,Rocky De La Fuente,0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,,Brian T Carroll (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,,Tom Hoefling (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,,Jade Simmons (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",President,,,Kasey Wells (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,DEM,Gary Peters,272,0,272
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,REP,John James,383,0,383
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,UST,Valerie L Willis,6,0,6
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,GRN,Marcia Squier,7,0,7
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. House,1,DEM,Dana Ferguson,236,0,236
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. House,1,REP,Jack Bergman,400,0,400
Otsego,"City of Gaylord, Ward 1, Precinct 1",U.S. House,1,LIB,Ben Boren,26,0,26
Otsego,"City of Gaylord, Ward 1, Precinct 1",State House,105,DEM,Jonathan Burke,270,0,270
Otsego,"City of Gaylord, Ward 1, Precinct 1",State House,105,REP,Ken Borton,391,0,391
Otsego,"City of Gaylord, Ward 2, Precinct 2",Registered Voters,,,,,,1210
Otsego,"City of Gaylord, Ward 2, Precinct 2",Ballots Cast,,,,708,0,708
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,DEM,,112,0,112
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,REP,,259,0,259
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,LIB,,4,0,4
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,UST,,2,0,2
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,WCP,,3,0,3
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,GRN,,1,0,1
Otsego,"City of Gaylord, Ward 2, Precinct 2",Straight Party,,NLP,,2,0,2
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,DEM,Joseph R Biden,268,0,268
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,REP,Donald J Trump,425,0,425
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,LIB,Jo Jorgensen,10,0,10
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,UST,Don Blankenship,2,0,2
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,GRN,Howie Hawkins,0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,NLP,Rocky De La Fuente,0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,,Brian T Carroll (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,,Tom Hoefling (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,,Jade Simmons (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",President,,,Kasey Wells (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,DEM,Gary Peters,258,0,258
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,REP,John James,422,0,422
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,UST,Valerie L Willis,8,0,8
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,GRN,Marcia Squier,5,0,5
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,NLP,Doug Dern,1,0,1
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. House,1,DEM,Dana Ferguson,231,0,231
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. House,1,REP,Jack Bergman,452,0,452
Otsego,"City of Gaylord, Ward 2, Precinct 2",U.S. House,1,LIB,Ben Boren,9,0,9
Otsego,"City of Gaylord, Ward 2, Precinct 2",State House,105,DEM,Jonathan Burke,261,0,261
Otsego,"City of Gaylord, Ward 2, Precinct 2",State House,105,REP,Ken Borton,425,0,425
Otsego,"City of Gaylord, Ward 3, Precinct 3",Registered Voters,,,,,,935
Otsego,"City of Gaylord, Ward 3, Precinct 3",Ballots Cast,,,,590,0,590
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,DEM,,70,0,70
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,REP,,232,0,232
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,LIB,,4,0,4
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,UST,,0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,WCP,,3,0,3
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,GRN,,1,0,1
Otsego,"City of Gaylord, Ward 3, Precinct 3",Straight Party,,NLP,,1,0,1
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,DEM,Joseph R Biden,187,0,187
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,REP,Donald J Trump,382,0,382
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,LIB,Jo Jorgensen,13,0,13
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,UST,Don Blankenship,0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,GRN,Howie Hawkins,4,0,4
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,NLP,Rocky De La Fuente,0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,,Brian T Carroll (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,,Tom Hoefling (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,,Jade Simmons (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",President,,,Kasey Wells (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,DEM,Gary Peters,188,0,188
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,REP,John James,381,0,381
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,UST,Valerie L Willis,2,0,2
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,GRN,Marcia Squier,5,0,5
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,NLP,Doug Dern,2,0,2
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. House,1,DEM,Dana Ferguson,146,0,146
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. House,1,REP,Jack Bergman,411,0,411
Otsego,"City of Gaylord, Ward 3, Precinct 3",U.S. House,1,LIB,Ben Boren,18,0,18
Otsego,"City of Gaylord, Ward 3, Precinct 3",State House,105,DEM,Jonathan Burke,174,0,174
Otsego,"City of Gaylord, Ward 3, Precinct 3",State House,105,REP,Ken Borton,385,0,385
Otsego,"Bagley Township, Precinct 1",Registered Voters,,,,,,2439
Otsego,"Bagley Township, Precinct 1",Ballots Cast,,,,858,811,1669
Otsego,"Bagley Township, Precinct 1",Straight Party,,DEM,,63,98,161
Otsego,"Bagley Township, Precinct 1",Straight Party,,REP,,381,244,625
Otsego,"Bagley Township, Precinct 1",Straight Party,,LIB,,2,4,6
Otsego,"Bagley Township, Precinct 1",Straight Party,,UST,,1,0,1
Otsego,"Bagley Township, Precinct 1",Straight Party,,WCP,,1,0,1
Otsego,"Bagley Township, Precinct 1",Straight Party,,GRN,,2,0,2
Otsego,"Bagley Township, Precinct 1",Straight Party,,NLP,,1,0,1
Otsego,"Bagley Township, Precinct 1",President,,DEM,Joseph R Biden,162,359,521
Otsego,"Bagley Township, Precinct 1",President,,REP,Donald J Trump,683,429,1112
Otsego,"Bagley Township, Precinct 1",President,,LIB,Jo Jorgensen,6,13,19
Otsego,"Bagley Township, Precinct 1",President,,UST,Don Blankenship,1,2,3
Otsego,"Bagley Township, Precinct 1",President,,GRN,Howie Hawkins,1,0,1
Otsego,"Bagley Township, Precinct 1",President,,NLP,Rocky De La Fuente,0,1,1
Otsego,"Bagley Township, Precinct 1",President,,,Brian T Carroll (W),0,0,0
Otsego,"Bagley Township, Precinct 1",President,,,Tom Hoefling (W),0,0,0
Otsego,"Bagley Township, Precinct 1",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"Bagley Township, Precinct 1",President,,,Jade Simmons (W),0,0,0
Otsego,"Bagley Township, Precinct 1",President,,,Kasey Wells (W),0,0,0
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,DEM,Gary Peters,163,328,491
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,REP,John James,682,453,1135
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,UST,Valerie L Willis,5,9,14
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,GRN,Marcia Squier,4,2,6
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,4,5
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"Bagley Township, Precinct 1",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"Bagley Township, Precinct 1",U.S. House,1,DEM,Dana Ferguson,143,295,438
Otsego,"Bagley Township, Precinct 1",U.S. House,1,REP,Jack Bergman,693,489,1182
Otsego,"Bagley Township, Precinct 1",U.S. House,1,LIB,Ben Boren,15,6,21
Otsego,"Bagley Township, Precinct 1",State House,105,DEM,Jonathan Burke,182,319,501
Otsego,"Bagley Township, Precinct 1",State House,105,REP,Ken Borton,669,458,1127
Otsego,"Bagley Township, Precinct 2",Registered Voters,,,,,,2896
Otsego,"Bagley Township, Precinct 2",Ballots Cast,,,,843,806,1649
Otsego,"Bagley Township, Precinct 2",Straight Party,,DEM,,80,138,218
Otsego,"Bagley Township, Precinct 2",Straight Party,,REP,,390,225,615
Otsego,"Bagley Township, Precinct 2",Straight Party,,LIB,,3,2,5
Otsego,"Bagley Township, Precinct 2",Straight Party,,UST,,2,0,2
Otsego,"Bagley Township, Precinct 2",Straight Party,,WCP,,4,1,5
Otsego,"Bagley Township, Precinct 2",Straight Party,,GRN,,3,0,3
Otsego,"Bagley Township, Precinct 2",Straight Party,,NLP,,0,1,1
Otsego,"Bagley Township, Precinct 2",President,,DEM,Joseph R Biden,155,391,546
Otsego,"Bagley Township, Precinct 2",President,,REP,Donald J Trump,671,399,1070
Otsego,"Bagley Township, Precinct 2",President,,LIB,Jo Jorgensen,11,5,16
Otsego,"Bagley Township, Precinct 2",President,,UST,Don Blankenship,1,2,3
Otsego,"Bagley Township, Precinct 2",President,,GRN,Howie Hawkins,4,1,5
Otsego,"Bagley Township, Precinct 2",President,,NLP,Rocky De La Fuente,0,0,0
Otsego,"Bagley Township, Precinct 2",President,,,Brian T Carroll (W),0,0,0
Otsego,"Bagley Township, Precinct 2",President,,,Tom Hoefling (W),0,0,0
Otsego,"Bagley Township, Precinct 2",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"Bagley Township, Precinct 2",President,,,Jade Simmons (W),0,0,0
Otsego,"Bagley Township, Precinct 2",President,,,Kasey Wells (W),0,0,0
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,DEM,Gary Peters,177,380,557
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,REP,John James,644,404,1048
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,UST,Valerie L Willis,1,4,5
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,GRN,Marcia Squier,6,7,13
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,2,3,5
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"Bagley Township, Precinct 2",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"Bagley Township, Precinct 2",U.S. House,1,DEM,Dana Ferguson,144,332,476
Otsego,"Bagley Township, Precinct 2",U.S. House,1,REP,Jack Bergman,666,442,1108
Otsego,"Bagley Township, Precinct 2",U.S. House,1,LIB,Ben Boren,17,12,29
Otsego,"Bagley Township, Precinct 2",State House,105,DEM,Jonathan Burke,181,356,537
Otsego,"Bagley Township, Precinct 2",State House,105,REP,Ken Borton,644,423,1067
Otsego,"Charlton Township, Precinct 1",Registered Voters,,,,,,1379
Otsego,"Charlton Township, Precinct 1",Ballots Cast,,,,985,0,985
Otsego,"Charlton Township, Precinct 1",Straight Party,,DEM,,129,0,129
Otsego,"Charlton Township, Precinct 1",Straight Party,,REP,,403,0,403
Otsego,"Charlton Township, Precinct 1",Straight Party,,LIB,,5,0,5
Otsego,"Charlton Township, Precinct 1",Straight Party,,UST,,0,0,0
Otsego,"Charlton Township, Precinct 1",Straight Party,,WCP,,0,0,0
Otsego,"Charlton Township, Precinct 1",Straight Party,,GRN,,0,0,0
Otsego,"Charlton Township, Precinct 1",Straight Party,,NLP,,1,0,1
Otsego,"Charlton Township, Precinct 1",President,,DEM,Joseph R Biden,282,0,282
Otsego,"Charlton Township, Precinct 1",President,,REP,Donald J Trump,683,0,683
Otsego,"Charlton Township, Precinct 1",President,,LIB,Jo Jorgensen,12,0,12
Otsego,"Charlton Township, Precinct 1",President,,UST,Don Blankenship,3,0,3
Otsego,"Charlton Township, Precinct 1",President,,GRN,Howie Hawkins,0,0,0
Otsego,"Charlton Township, Precinct 1",President,,NLP,Rocky De La Fuente,0,0,0
Otsego,"Charlton Township, Precinct 1",President,,,Brian T Carroll (W),0,0,0
Otsego,"Charlton Township, Precinct 1",President,,,Tom Hoefling (W),0,0,0
Otsego,"Charlton Township, Precinct 1",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"Charlton Township, Precinct 1",President,,,Jade Simmons (W),0,0,0
Otsego,"Charlton Township, Precinct 1",President,,,Kasey Wells (W),0,0,0
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,DEM,Gary Peters,300,0,300
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,REP,John James,663,0,663
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,UST,Valerie L Willis,8,0,8
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,GRN,Marcia Squier,1,0,1
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"Charlton Township, Precinct 1",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"Charlton Township, Precinct 1",U.S. House,1,DEM,Dana Ferguson,238,0,238
Otsego,"Charlton Township, Precinct 1",U.S. House,1,REP,Jack Bergman,713,0,713
Otsego,"Charlton Township, Precinct 1",U.S. House,1,LIB,Ben Boren,18,0,18
Otsego,"Charlton Township, Precinct 1",State House,105,DEM,Jonathan Burke,261,0,261
Otsego,"Charlton Township, Precinct 1",State House,105,REP,Ken Borton,687,0,687
Otsego,"Chester Township, Precinct 1",Registered Voters,,,,,,1293
Otsego,"Chester Township, Precinct 1",Ballots Cast,,,,835,0,835
Otsego,"Chester Township, Precinct 1",Straight Party,,DEM,,95,0,95
Otsego,"Chester Township, Precinct 1",Straight Party,,REP,,336,0,336
Otsego,"Chester Township, Precinct 1",Straight Party,,LIB,,3,0,3
Otsego,"Chester Township, Precinct 1",Straight Party,,UST,,1,0,1
Otsego,"Chester Township, Precinct 1",Straight Party,,WCP,,4,0,4
Otsego,"Chester Township, Precinct 1",Straight Party,,GRN,,2,0,2
Otsego,"Chester Township, Precinct 1",Straight Party,,NLP,,0,0,0
Otsego,"Chester Township, Precinct 1",President,,DEM,Joseph R Biden,235,0,235
Otsego,"Chester Township, Precinct 1",President,,REP,Donald J Trump,581,0,581
Otsego,"Chester Township, Precinct 1",President,,LIB,Jo Jorgensen,8,0,8
Otsego,"Chester Township, Precinct 1",President,,UST,Don Blankenship,2,0,2
Otsego,"Chester Township, Precinct 1",President,,GRN,Howie Hawkins,1,0,1
Otsego,"Chester Township, Precinct 1",President,,NLP,Rocky De La Fuente,1,0,1
Otsego,"Chester Township, Precinct 1",President,,,Brian T Carroll (W),0,0,0
Otsego,"Chester Township, Precinct 1",President,,,Tom Hoefling (W),0,0,0
Otsego,"Chester Township, Precinct 1",President,,,Tara Renee Hunter (W),0,0,0
Otsego,"Chester Township, Precinct 1",President,,,Jade Simmons (W),0,0,0
Otsego,"Chester Township, Precinct 1",President,,,Kasey Wells (W),0,0,0
Otsego,"Chester Township, Precinct 1",U.S. Senate,,DEM,Gary Peters,233,0,233
Otsego,"Chester Township, Precinct 1",U.S. Senate,,REP,John James,571,0,571
Otsego,"Chester Township, Precinct 1",U.S. Senate,,UST,Valerie L Willis,8,0,8
Otsego,"Chester Township, Precinct 1",U.S. Senate,,GRN,Marcia Squier,3,0,3
Otsego,"Chester Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,2
Otsego,"Chester Township, Precinct 1",U.S. Senate,,,Robert William Carr (W),0,0,0
Otsego,"Chester Township, Precinct 1",U.S. Senate,,,Leonard Paul Gadzinski (W),0,0,0
Otsego,"Chester Township, Precinct 1",U.S. House,1,DEM,Dana Ferguson,194,0,194
Otsego,"Chester Township, Precinct 1",U.S. House,1,REP,Jack Bergman,605,0,605
Otsego,"Chester Township, Precinct 1",U.S. House,1,LIB,Ben Boren,18,0,18
Otsego,"Chester Township, Precinct 1",State House,105,DEM,Jonathan Burke,212,0,212
Otsego,"Chester Township, Precinct 1",State House,105,REP,Ken Borton,590,0,590
Otsego,"Corwith Township, Precinct 1",Registered Voters,,,,,,1592
